star_score,review
2,부처님 오신 날 빡빡이형 영화 개봉 우연입니끼 
2,관람객스토리는 진부한데 액션이 시원해요 
2,관람객이해할 수 없는 스토리 전개. 어이없는 우주 씬. 하지만 액션씬만큼은 인정. 홉과 쇼가 나오지 않아서 조금은 섭섭 
1,관람객코미디 영화같음 보는내내 피식피식 거리면서 봤음 웃겨서가 아니라 기가차서 ㅋㅋㅋㅋ 
0,관람객아.... 진짜 좀 많이 유치했음 .. 히어로물 영화인줄 
2,관람객뻔한 전개 / 말도 안되는 설정 / 액션은 굿 
0,관람객원래 시리즈 다 본 사람들만 보시길... 시리즈 안 본 사람한테는 재미도 감동도 없고 그저 화려한 액션 눈요기뿐입니다. 그나마의 액션도 너무 비현실적이라서 황당해하다가 나왔어요ㅋㅋ 어벤저스는 다 초능력자들이기라도 하...
0,관람객스토리 진짜 역대급 쓰레기 
0,관람객전작 시리즈가 부끄러울 정도로..억지스러운 스토리 개연성으로 영화관까지 온 스스로에게 미안하다..시리즈 모르시는 분은 비추천 드리고.. 
0,관람객스토리에 개연성 하나도 없습니다 내용을 중요시하는 분이시면 패스하세요. 액션도 어느정도 말이 돼야 납득을 할텐데 중력을 거스르는듯한 판타지같은 장면이 많아서 집중 확 깨집니다. 저는 중간에 보다 나왓어요 너무 재미없...
0,관람객보고 난 후 님들 상태: ....???? 
0,"관람객스토리가 매우 진부합니다.싸우는 이유와 화해하는 이유를 억지로 짜내려고 하니, 도대체 공감이 안 됩니다. "
1,CGV동탄역 7:00 4DX 세계최초 관람했습니다. 솔직히 오랜 팬으로서 스토리는 많이 아쉽지만 1년여만에 보게된 블록버스터라 신이나긴 했네요. 4D로 보시는거 강추입니다~ 
1,관람객아.이래도 되나?ㅜㅜ정말 내마음의 분노를 질주하게 만든 영화. 
1,관람객오랜 크루들을 다시 보는 데에 의의를... 
0,관람객노잼 인데 이게 평점9 점? 
0,관람객시간은길고 재미는없고.. 역대급망작.. 
1,관람객기대가 너무 컸을까요? 전편들에 비해 재미가 없네요.   조금 실망스런 영화~~ 
0,관람객Ah...다른거봐...진짜로.... 
0,관람객중국 무협지에 나오는 금강불괴 수준 ㄷㄷ 
1,관람객어이! 감독양반. 이거 너무하는거 아니요!  만화도 이렇게는 안 만들겠네 
2,관람객액션은 좋은데 우주씬은 뭔가 억지스러운게 선을 넘은 것 같은 느낌 
1,관람객시리즈가 너무 산으로 갔다. 적당한 돈으로 자동차 이야기 할 때가 더 재미있었던듯.. 
0,관람객감상평에 계속 아무 생각없이 뇌를 비우고 보면 재밌다는데뇌가 없고 생각이 없는데 재미를 느끼는건가..?이 시리즈의 팬이지만 이번 편은 원래 오락영화임을 감안하더라도 정말 한숨 나오는 수준이다. 
0,"관람객시각적 시원한 액션을 위해 너무 무리했던 연출력....비현실적 장면을 사실적으로 묘사하는게 기술이며, 여기서 명장면이 연출되는 법인데 이 점이 가장 아쉬웠네요~ "
0,관람객뇌를 비우시고 스토리를 찾지 않고 인간극장인지 분노의 질주인지를 생각 안하시면 최고의 영화 
1,관람객분노의질주 광팬이지만 이번 편은 실망... 
1,관람객좀 지루했습니다..ㅜㅜ볼건많아요 
1,관람객억지스러운 설정과 액션  이제 그만 나오길  다음편이 제발 마지막이길 
1,관람객이전시리즈에 비해 다소 밋밋. 스토리가 엉성한느낌.액션만 생각하고 보려했는데 이것도..그닥.. 
0,관람객스포일러가 포함된 감상평입니다. 감상평 보기나랑은 안맞네.. 초반 액션이 좀 흥미로웠고 후반부 액션은 꽤 파워풀했지만 스토리는 이 시리즈 잘 모르는 내가 봐서는 좀 장악하기 힘들었음. 
1,관람객별점 1개를 주지않는 이유는 알바로 생각할까봐....내 인생 최악의 [분노의 질주]를 개봉일에 보았음...그래도 다음편 보지 않을까 싶네! 
1,"관람객이게 말이 돼? 를 속으로 몇 번이나 외쳤지만 이내 받아들이게 됐다,, 그래 이건 영화야. 그리고 보는 내내 즐거워졌다 "
1,관람객걍 무조건 때려부숴야지. 쓸데없이 질질. 지루. 액션씬은.. 음.. 비현실적인 요소들이 긴장감을 떨어뜨림. 
1,관람객언제부턴가 점점 허무맹랑한 이야기가 되어가는 듯한...차량 액션 영화에서 그냥 히어로 액션물이 되어가는 듯해 오랜팬으로서 실망감이 크네요. 
0,관람객런닝타임 길고 억지스러움 
1,관람객그래픽은 그렇다쳐도 우주는... 뇌가 받아들일 준비가 안되어있나봐요ㅎ 
2,"관람객본노의 질주 시리즈 꾸준히 본 사람으로 가장 크게 받은 느낌은 '아 이제 할 수 있는건 다 해봤구나..' 였음. 카체이싱이나 액션은 어김없이 시원하고 멋지지만 전편보다 더 큰 스케일, 더 멋진 액션, ..."
1,관람객스포일러가 포함된 감상평입니다. 감상평 보기이전 시리즈 같은 카레이싱을 기반을 둔 액션이 아니라이젠 블록버스터급으로가서 조금 아쉬운 마음이 큽니다.그리고 너무 억지스러운 액션신은...조금 거부감이 드네요.. 
1,관람객생각보다 지루했어요..  그래도 나름대로  열심히 봤어요 
1,"관람객원래 현실적일 수 없는 영화지만 정말 현실성 없습니다,,, 이젠 의리로 보는 중 "
2,관람객이거지 아직도 차로 뭐 보여줄게 남아 있나? 라는 생각이 들어도 매번 새로운걸 들고 나와줌 물론 스토리는 개연성이 없고 빈약함 하지만 이게 이 시리즈의 매력 팬인 사람은 매우 즐길 수 있는 영화 
2,관람객답답한 코로나 블루를 한방에 날려 버리는 영화 
1,관람객스포일러가 포함된 감상평입니다. 감상평 보기솔직히 스토리가 너무 산으로 간느낌...액션도 줄고 가족사가 끼면 항상 뭔가 재미없어지는 느낌 
1,"관람객주인공 버프, 말도안되는 액션신(총격전) 다 괜찮다. 이전 작에서도 그래왔으니까.. 다만 내가 지적하고 싶은 것은 빈약한 스토리와 억지로 짜맞춘 개연성.. 가족이라는 코드가 분노의질주의 모토인 것은 알지만 시리즈가 ..."
1,"관람객스포일러가 포함된 감상평입니다. 감상평 보기역대 분노의 질주 시리즈 중 재미는 좀 떨어지지만, 의리로 봐줘야함.차 개조해서 우주까지 날아가는건...좀...ㅠ "
0,관람객
1,관람객정말 생각없이 눈만 즐거움 
1,관람객순간 히어로물인줄 ㅎㅎㅎ 
1,관람객이젠 내용보다 액션연출에만 집중하는 영화같다 
1,관람객시리즈중 최악..내용이 점점 산으로가고그동안에 전개와 복선을 끼워맞추려너무 어거지를씀..팬으로써 안타까울뿐.끝부분에 또 다음 편을 예고하는 영상이있던데 이젠 그만해야할듯.. 
2,관람객생각없이 때려부수고 달리는거 보고 싶으면 최고 
2,관람객자 이제 다음은 어디로 갈꺼냐... 
1,관람객보다 잤대요 국밥사드세요 
1,관람객뻔한스토리 뻔한결과... 
1,관람객액션 없을 때눈 중간중간 지루해요 
1,관람객스포일러가 포함된 감상평입니다. 감상평 보기영화 잘 보았습니다 근데 스토리 가 조금은 아쉽네요 스토리 가 조금은 엉성하고 천방지축 같아 아쉬운 것 같아요 
1,관람객ㅠㅠ 저는 왜 별로였을까요 
2,관람객전편에 비해 약한거 같아요. 
1,관람객매번 스케일은 커지지만 어거지스런 스토리는 좀 그러네요 ㅎ 그냥저냥 킬링타임용 
2,관람객와 진짜 다 때려뿌셔ㅆ다 
2,분노는 분노!!! 극장에서 간만에 스트레스 뿌심!!! 쿠키 하나 있음 
1,관람객점점 산으로 가는 느낌이 
1,관람객그냥... 너무 길고 액션씬 빼곤 보기 힘들었어요ㅠㅠ 
0,관람객그냥 생각없이 보기에는 좋은 영화인듯 합니다 
1,관람객스포일러가 포함된 감상평입니다. 감상평 보기예전 내용에 비해 스토리가 심각하게 않좋았다.. 우주라니 ㅠㅠ 한이 왜 살아있는지 이해가 안간다 
0,다음편에서는 타노스가 날아와도 놀라지 않을것이다. 
0,내가 분노의 질주 나올때 마다 보고 팬인데 이번 편은 ㅔ억지로 쥐어 짜내고 짜내고 짜내고 ㅋㅋㅋ 옛날이야기 현재 왔다갔다하다가 영화 끝남 
1,관람객이제 스토리는 민망할 수준이 되어버렸지만 그래도 아직 액션씬 보는 맛은 남아있는 영화 
0, 개연성 많이 따지는 사람은 보지마세요 몰입이 아예 안돼서 그냥 보다 나왔습니다. 
0,본질을 잃어버림. 내 분노가 질주를 한다.... 
0,스포일러가 포함된 감상평입니다. 감상평 보기제가정말 분노의질주 주말에시간이안나서 평일쉬는날에 가서 너무 보고싶어서봣는대요 이건해도해도 너무합니다 너무재미가없어요 이제 분노의질주 은퇴편이라생각할게요 우선팩트를놓고보자면           지뢰밣 달리는대 오토바이...
0,정말 재미없어요. 걍 타이틀 믿고 대충 만든느낌. 억지가 너무 심해요 보는내내 헛웃음 남 ㅋㅋㅋㅋ 
0,너무 재미없어요 실망이 큼 
0,진짜 최악 그자체다분노의 질주는 1.2편 여기서 끝냈어야한다cg만 떡바르고 연출이 무슨 일본애니 탐정 코난보는거같다주조연들은 총을 쏴도 안맞고 적들은 개 호구여도 월급받고 일하는 경호/암살프로들인데 기관총으로 10미...
2,관람객초반에 존시나 나와서 혼자 내적웃음 오졌고 중반까지 wwe 경기 시작 전 기싸움 하는 것 같았지만 후반 액션은 역시 존시나ㄷㄷ 
0,"부실한정도가아니라 파괴된수준의 스토리라인, 전작을 뛰어넘는 액션이 있어야된다는 압박감에 넣은 말도안되는 무지성 폭발, 비행, 충돌씬. 죽은사람 살려서 출연시키는 이유가 뭔지, 쟤네들은 나와서 왜 죽는지, 이해안되고 ..."
0,나중되면 판빙빙 나오면서 돔이 중국 여행갔다가 외도한 여자라고 할듯. 아니면 외계인 나오면서 외계인이랑 레이싱 붙어서 이기면 외계인이 지구 떠나고 지면 지구 먹는걸로 해서 나올듯 
0,시종일관 어이가 없는 영화ㅋㅋㅋㅋ댓글들은 다 알바인듯 
0,역대급으로 재미가 없네요ㅠ 
0,이것들이 잘한다 잘한다 하니까 점점 산으로 가네 
0,완전 별로네요. 스토리도 중구난방에 이놈저놈 얼굴 알리러 나온 느낌..!? 
0,분노의 질주 : 말하는대로 생각한대로 무리수에 무리수.. 
0,이건 막장도 아니고 그냥 재미 자체가 없음 짜임새라고는 1도 없고 전개가 그냥 얼레벌레 진행됨 당황스럽다 스토리 전체적인 틀 자체는 너무나도 흔한 형태 ; 이거 어디서 본 거 같은데? 느낌의 영화 
0,"시리즈 중 최악,액션 연출 반의 반의 반만 스토리에 신경 쓰지, 액션이 좋으면 뭐하냐 스토리 개연성이 없는데,, 나의 분노의 질주는 7에서 끝났다.. "
1,관람객액션은 볼만하지만 스토리를 껴 맞춘듯한 느낌이 강하네요 
2,관람객믿고보는 분노의질주 시리즈 마지막 파티장면에서 울뻔함 
0,영화 보시기 전이라면 부럽습니다. 분노의질주 하면 그래도 평타 이상 기대하게되는 영화죠..저는 절대 영화 보시지 말라고 말리고 싶지만 꼭 보셔야겠다면  식사전에 보세요. 식후 보시면 속 뒤집어 집니다.  빡쳐서.. ...
0,ㄹㅇ 알바개소름이네. 워낭소리가 더 재밌다알바나 쳐쓰니까 영화발전이 없지 
0,분노의 질주에 분탕질을해놓았네신박한액션씬들은 괜춘하지만지금껏 시리즈 중에 최악 
2,관람객더 화끈한 액션과 질주... 무조건 보시길 
1,관람객전작들보다 다소 재미와 스릴이 좀 떨어지는듯요 아쉬어요 
2,"관람객언제봐도 좋아요 죽을때까지 시리즈나왔으면,, ㅠ "
0,와..이렇게 실망할수가.. 너무 유치하고 영화가 산으로감... 살면서 영화관에서 처음으로 졸았습니다. 
1,관람객스포일러가 포함된 감상평입니다. 감상평 보기액션씬은 말할 것 없다..다만 예고편의 액션씬이 전부임 ㅠㅠ 저는 액션 좋아하고 분노의 질주 좋아하는데...이번 작품은 좀 아쉽네요...스케일은 큰데 많이 졸면서 봤어요 ㅠㅠ 
0,관람객진짜 재미없었어요...남편이랑 자다깨다자다깨다..말도안되는 액션... 오그라들고 액션은 별로 없고...다신 분노의질주는 안보기로... 
1,관람객시리즈 다 본 사람입니다.. 너무 기대는하지 마세요.. 저는 솔직히 실망했습니다..ㅠ 
1,관람객내용이 좀....액션은 재밌음 
1,관람객상상의 나래를 펼치랬더니 뇌절을 하더라 
0,시나리오 최악. 억지로 감동주려고 하고 스토리 산만. 누가 평점 높게 줬을까??? 
0,황당 그자체 어느정도는 사실감 있게 연출을해야지 이건 완죤 드래곤볼 만화수준 
0,평점 1점도 아까움...분노의 질주도 이제 끝날 때가 왔나 
2,관람객4dx로못봐서아쉬으ㅓㅅ음 
0,이게 왜 9점인지..스토리가 너무 빈약해요 
0,"역시 10점 주는 알바들..ㅋㅋ 다행히 돈안쓰고 봤음...역대급 망작... DC,마블빌런들도 처맞아 울고갈 주인공들 무적 ㅋㅋㅋ "
0,역대급쓰레기 영화 보는 사람이 분노하겠음 ㅡㅡ 
0,와 관람권으로 본게 다행이다 돈썼으면 진짜 똥싸고 나왔다 영화관에 
0,분노의 질주 시리즈 보다가 졸음과 싸우고 잔 건 처음이였어요 
2,관람객진짜 쿠키영상도 꼭 보세요 
2,주인공이 머리카락이 없는 것과 별개로 재밌었다.액션이 오짐 
2,관람객쉴새없는 화려한 액션 진짜 너무 어이없고 황당한 정도까지 가지만:: 
2,관람객그냥 그대로 즐기면 됩니당 ㅎㅎ 대놓고 작정하고 만드니까 어? 의문같은거 제기하기도 민망함 ㅋㅋ 의리로 보는 충성고객들한테 더 집중한것 같네욤 
2,관람객기다리고 기다리던 분노의 질주! 너무 재밌게 봤어요! 
2,관람객액션에 관해서라면 타의 추종을 불허하죠~ ㅋ 빈 디젤 아역 배우 노숙해보이지만 멋지네요 ^^ 오랜만에 스트레스 날리며 잘 봤어요 10점 만점에 액션점수 12점이요!!! 
1,관람객액션 빼고 볼만한게 뭐냐? 
2,관람객올해 본 영화 중에 최고 
0,핵노잼!! 개빡 다신안봐 
0,분노의질주 전편다본사람인데 제일 재미없고 지루했습니다... 스토리 개연성 전혀없음 
0,내용질질존나끌고 회상길고 액션없고 지금까지 모든편중에 잴재미없다 
0,"별점 1도 아까움. 보고나서 울뻔, 너무 쓰레기같아서...시간 낭비하고 싶으신 분 권유합니다. "
2,"관람객두시간이 넘 힘들었음, "
0,9점??? 장난치냐???? 
